cislo_licence,pocet_zdroju
111220749,1
111220750,2
111220751,1
111220752,1
111220753,1
111220754,1
111220755,1
111220756,1
111220757,1
111220758,1
111220759,1
111220760,1
111220761,1
111220762,4
111220763,1
111220764,1
111220765,1
111220767,1
111220768,1
111220769,1
111220770,1
111220771,3
111220772,1
111220773,1
111220774,1
111220775,1
111220776,1
111220777,1
111220778,1
111220779,1
111220780,2
111220781,1
111220782,1
111220783,2
111220784,1
111220785,1
111220786,1
111220787,1
111220788,1
111220789,1
111220790,1
111220791,1
111220792,1
111220793,1
111220794,1
111220795,1
111220796,4
111220797,1
111220798,1
111220799,1
111220800,1
111220801,1
111220802,1
111220803,1
111220804,1
111220805,1
111220806,1
111220807,1
111220808,1
111220809,1
111220810,1
111220811,1
111220812,1
111220813,1
111220814,1
111220815,1
111220816,1
111220818,2
111220819,1
111220820,2
111220821,1
111220822,1
111220823,1
111220824,1
111220825,1
111220827,1
111220828,1
111220829,1
111220830,1
111220831,1
111220832,1
111220833,1
111220834,1
111220835,1
111220836,2
111220837,1
111220838,1
111220839,1
111220840,1
111220841,1
111220842,1
111220843,1
111220844,1
111220845,3
111220846,1
111220847,1
111220848,1
111220849,1
111220850,1
111220851,1
111220852,1
111220853,1
111220854,1
111220855,2
111220856,1
111220857,1
111220858,2
111220859,1
111220860,1
111220861,1
111220862,1
111220863,1
111220864,1
111220865,1
111220866,1
111220867,1
111220868,1
111220869,1
111220870,1
111220871,1
111220872,1
111220873,1
111220874,1
111220875,1
111220876,1
111220878,1
111220879,1
111220880,1
111220881,1
111220882,1
111220883,1
111220884,1
111220885,1
111220886,1
111220887,1
111220888,1
111220889,1
111220890,1
111220891,2
111220892,1
111220893,1
111220894,1
111220895,1
111220896,2
111220897,1
111220898,1
111220899,1
111220900,2
111220901,1
111220902,1
111220903,1
111220904,1
111220905,1
111220906,1
111220907,1
111220908,1
111220909,1
111220910,2
111220911,1
111220912,1
111220913,1
111220914,1
111220915,1
111220916,1
111220917,4
111220918,1
111220919,1
111220920,1
111220921,1
111220922,1
111220923,1
111220924,1
111220925,1
111220926,1
111220927,1
111220928,2
111220929,1
111220930,1
111220931,1
111220932,2
111220933,2
111220934,1
111220935,1
111220936,1
111220937,2
111220938,1
111220940,1
111220941,1
111220942,1
111220943,1
111220944,2
111220945,1
111220947,1
111220948,2
111220949,1
111220950,1
111220951,1
111220952,1
111220953,1
111220954,1
111220955,1
111220956,1
111220957,1
111220958,1
111220959,2
111220960,2
111220961,1
111220962,1
111220963,2
111220964,1
111220965,1
111220966,1
111220967,1
111220968,2
111220969,1
111220970,1
111220971,1
111220972,3
111220973,1
111220974,1
111220975,1
111220976,1
111220977,1
111220978,1
111220979,1
111220980,1
111220981,1
111220982,1
111220983,1
111220984,1
111220985,1
111220986,1
111220987,1
111220988,2
111220989,1
111220990,1
111220991,1
111220992,1
111220993,1
111220994,1
111220995,1
111220996,1
111220997,1
111220998,1
111220999,1
111221000,1
111221001,1
111221002,1
111221003,1
111221004,1
111221005,2
111221006,2
111221007,2
111221008,1
111221009,1
111221010,1
111221011,1
111221012,1
111221013,1
111221014,1
111221015,1
111221016,1
111221017,1
111221018,1
111221019,1
111221020,1
111221021,1
111221022,1
111221023,1
111221024,1
111221025,1
111221027,1
111221028,1
111221029,2
111221030,2
111221031,1
111221033,1
111221034,1
111221036,1
111221037,1
111221038,1
111221039,1
111221040,3
111221041,1
111221042,1
111221044,1
111221045,1
111221046,1
111221048,1
111221049,1
111221050,1
111221051,1
111221052,1
111221053,1
111221054,1
111221055,1
111221056,1
111221057,1
111221058,2
111221059,1
111221060,1
111221061,1
111221062,2
111221063,1
111221064,1
111221065,2
111221066,0
111221067,1
111221068,1
111221069,1
111221070,1
111221071,1
111221074,1
111221075,1
111221076,1
111221077,1
111221078,1
111221079,1
111221080,1
111221081,1
111221082,1
111221083,1
111221084,2
111221085,1
111221086,1
111221087,1
111221088,5
111221089,1
111221090,1
111221091,1
111221092,1
111221093,1
111221094,1
111221095,1
111221096,1
111221097,1
111221098,1
111221099,1
111221100,1
111221101,1
111221102,1
111221103,1
111221104,1
111221105,1
111221106,1
111221107,1
111221108,1
111221109,1
111221110,1
111221111,2
111221112,1
111221113,1
111221114,1
111221115,1
111221116,1
111221117,1
111221118,1
111221119,1
111221120,1
111221121,1
111221122,1
111221123,2
111221124,2
111221125,1
111221126,1
111221127,1
111221128,1
111221129,1
111221130,1
111221131,1
111221132,1
111221133,1
111221134,1
111221135,2
111221136,1
111221137,1
111221138,2
111221139,1
111221142,1
111221143,1
111221144,1
111221145,1
111221146,1
111221147,1
111221148,1
111221149,1
111221150,1
111221151,1
111221152,1
111221153,3
111221154,1
111221155,1
111221156,1
111221157,1
111221158,1
111221159,1
111221160,1
111221161,1
111221162,1
111221163,2
111221164,1
111221165,1
111221166,1
111221167,1
111221168,1
111221169,2
111221170,1
111221172,1
111221173,1
111221174,1
111221175,1
111221176,1
111221177,1
111221178,2
111221179,1
111221180,1
111221181,1
111221182,1
111221183,1
111221184,1
111221185,1
111221186,1
111221187,1
111221188,1
111221189,1
111221190,1
111221191,3
111221192,1
111221193,1
111221194,1
111221195,2
111221196,1
111221197,1
111221198,1
111221199,2
111221200,1
111221201,1
111221202,1
111221203,1
111221204,1
111221205,1
111221206,1
111221207,1
111221208,1
111221209,3
111221210,1
111221211,1
111221212,1
111221213,1
111221214,1
111221215,1
111221216,1
111221217,1
111221218,3
111221219,2
111221220,1
111221221,1
111221222,1
111221223,1
111221224,1
111221225,1
111221226,1
111221227,2
111221228,1
111221229,1
111221230,1
111221231,2
111221232,1
111221233,1
111221234,1
111221235,1
111221236,1
111221237,1
111221238,2
111221239,1
111221240,2
111221241,1
111221242,1
111221243,1
111221244,1
111221245,1
111221246,1
111221247,1
111221248,1
111221249,1
111221250,1
111221251,1
111221252,1
111221253,1
111221254,1
111221255,1
111221256,1
111221257,1
111221258,1
111221259,1
111221260,1
111221261,1
111221262,1
111221263,1
111221264,1
111221265,1
111221266,1
111221267,1
111221268,1
111221269,1
111221270,1
111221271,1
111221272,4
111221273,1
111221274,1
111221275,1
111221276,1
111221277,2
111221278,1
111221279,1
111221280,1
111221281,1
111221282,1
111221283,1
111221284,1
111221285,1
111221286,1
111221287,1
111221288,1
111221289,2
111221290,1
111221291,1
111221292,1
111221293,1
111221294,1
111221295,1
111221296,1
111221297,1
111221298,1
111221299,1
111221300,1
111221301,1
111221302,1
111221304,1
111221305,1
111221306,1
111221307,2
111221308,1
111221309,1
111221310,1
111221311,1
111221312,1
111221313,1
111221314,1
111221315,1
111221316,1
111221317,1
111221318,1
111221319,1
111221320,1
111221321,1
111221322,1
111221323,1
111221324,1
111221325,1
111221326,2
111221327,1
111221328,1
111221329,1
111221330,1
111221331,1
111221332,1
111221333,1
111221334,1
111221335,1
111221336,1
111221337,1
111221338,1
111221339,3
111221340,1
111221341,1
111221342,1
111221344,1
111221345,2
111221346,1
111221347,1
111221348,5
111221349,1
111221350,1
111221351,1
111221352,1
111221353,1
111221354,1
111221355,2
111221356,1
111221357,3
111221358,1
111221359,1
111221360,1
111221361,1
111221362,1
111221363,1
111221364,1
111221365,1
111221366,1
111221367,1
111221368,1
111221369,1
111221370,1
111221371,1
111221372,1
111221373,1
111221374,1
111221375,1
111221376,1
111221377,1
111221378,1
111221379,1
111221380,1
111221381,1
111221382,1
111221383,2
111221384,1
111221385,1
111221387,1
111221388,1
111221389,1
111221390,1
111221391,1
111221392,2
111221393,1
111221394,1
111221395,1
111221396,1
111221397,1
111221398,4
111221399,1
111221400,1
111221401,1
111221402,1
111221403,1
111221404,1
111221405,1
111221406,1
111221407,1
111221408,1
111221409,2
111221410,1
111221411,1
111221412,1
111221413,1
111221414,1
111221415,1
111221416,1
111221417,1
111221418,1
111221419,1
111221420,1
111221421,1
111221423,2
111221424,2
111221425,1
111221426,2
111221427,1
111221428,1
111221429,1
111221430,1
111221432,1
111221433,1
111221434,2
111221435,1
111221436,1
111221437,1
111221438,1
111221439,1
111221440,1
111221441,2
111221442,1
111221443,1
111221444,1
111221445,1
111221446,1
111221447,1
111221448,1
111221449,1
111221450,1
111221451,1
111221452,2
111221453,1
111221454,1
111221455,1
111221456,1
111221457,1
111221458,1
111221459,1
111221461,1
111221462,2
111221463,1
111221464,1
111221465,1
111221466,1
111221467,1
111221468,1
111221469,1
111221470,1
111221471,1
111221472,1
111221473,1
111221474,1
111221475,1
111221476,1
111221477,1
111221480,3
111221481,2
111221483,1
111221484,2
111221485,1
111221486,1
111221487,1
111221488,1
111221489,1
111221490,1
111221491,1
111221492,1
111221493,2
111221494,1
111221495,1
111221496,1
111221497,1
111221498,1
111221499,2
111221500,1
111221501,1
111221502,1
111221503,1
111221504,1
111221505,1
111221506,2
111221507,1
111221510,1
111221511,1
111221512,1
111221513,1
111221514,1
111221515,1
111221516,1
111221517,1
111221518,1
111221519,1
111221520,2
111221521,1
111221522,1
111221524,1
111221525,1
111221526,1
111221527,2
111221528,1
111221529,1
111221530,4
111221531,2
111221532,1
111221533,1
111221534,1
111221535,1
111221536,1
111221537,1
111221538,1
111221539,1
111221540,1
111221541,1
111221543,1
111221544,1
111221545,1
111221546,2
111221547,1
111221548,1
111221549,1
111221550,1
111221551,1
111221552,1
111221553,1
111221554,1
111221555,1
111221556,1
111221557,1
111221558,1
111221559,1
111221560,1
111221561,1
111221562,1
111221563,1
111221564,1
111221565,1
111221566,1
111221567,1
111221568,1
111221569,1
111221570,1
111221571,1
111221572,1
111221573,3
111221574,1
111221575,1
111221576,1
111221577,1
111221578,1
111221579,1
111221580,1
111221581,1
111221582,1
111221583,1
111221584,1
111221585,1
111221586,1
111221587,1
111221588,1
111221589,1
111221590,1
111221591,1
111221592,1
111221593,1
111221594,1
111221595,15
111221596,1
111221597,1
111221598,1
111221599,1
111221600,1
111221601,1
111221602,1
111221603,1
111221604,1
111221605,1
111221606,1
111221607,1
111221608,1
111221609,1
111221610,1
111221611,1
111221612,1
111221613,1
111221614,1
111221615,1
111221616,1
111221617,1
111221618,2
111221619,1
111221620,2
111221621,1
111221622,1
111221623,1
111221624,1
111221625,1
111221626,1
111221627,1
111221628,1
111221629,1
111221630,2
111221631,1
111221632,1
111221633,1
111221634,1
111221635,1
111221636,1
111221637,1
111221638,1
111221639,1
111221640,1
111221642,1
111221643,1
111221644,4
111221645,1
111221646,2
111221647,13
111221648,1
111221649,3
111221650,1
111221651,1
111221652,1
111221653,1
111221654,1
111221655,1
111221656,1
111221657,1
111221658,1
111221659,1
111221660,1
111221661,1
111221662,1
111221663,1
111221665,1
111221667,1
111221668,1
111221669,1
111221670,1
111221671,1
111221672,4
111221673,1
111221675,1
111221676,1
111221677,1
111221678,1
111221679,1
111221680,1
111221681,1
111221682,1
111221683,2
111221684,1
111221685,1
111221686,1
111221687,1
111221688,1
111221689,1
111221690,1
111221691,1
111221692,3
111221693,1
111221694,1
111221695,1
111221696,1
111221697,1
111221698,1
111221699,1
111221700,1
111221701,1
111221702,1
111221703,1
111221704,2
111221705,1
111221707,2
111221708,1
111221709,1
111221710,1
111221711,2
111221712,1
111221713,0
111221714,1
111221715,1
111221716,1
111221717,1
111221718,1
111221719,1
111221720,1
111221721,2
111221722,1
111221723,3
111221724,2
111221725,1
111221726,1
111221727,1
111221728,1
111221729,1
111221730,1
111221731,1
111221732,2
111221733,1
111221734,1
111221735,1
111221736,1
111221737,1
111221738,1
111221739,1
111221740,1
111221741,1
111221742,1
111221743,1
111221744,1
111221745,1
111221746,1
111221747,3
111221748,2
111221749,1
111221750,1
111221751,1
111221752,3
111221753,1
111221754,1
111221755,2
111221756,1
111221757,1
111221758,1
111221759,1
111221760,1
111221761,1
111221762,1
111221763,3
111221764,1
111221765,1
111221766,1
111221767,2
111221768,1
111221769,1
111221770,1
111221771,1
111221772,1
111221773,1
111221774,1
111221775,1
111221777,1
111221778,1
111221779,1
111221780,1
111221781,1
111221782,1
111221783,1
111221784,1
111221785,1
111221786,1
111221787,1
111221788,1
111221789,1
111221790,1
111221791,2
111221792,1
111221793,2
111221794,1
111221795,2
111221796,1
111221797,1
111221798,1
111221799,1
111221800,1
111221801,1
111221802,1
111221803,1
111221804,1
111221805,1
111221806,1
111221807,1
111221808,1
111221809,1
111221810,1
111221811,1
111221812,1
111221813,1
111221814,1
111221815,1
111221816,1
111221817,1
111221818,1
111221819,1
111221820,1
111221821,1
111221822,1
111221823,1
111221824,1
111221825,1
111221826,1
111221827,1
111221828,1
111221829,1
111221831,1
111221832,1
111221833,1
111221834,1
111221835,1
111221836,1
111221837,1
111221838,1
111221839,2
111221840,1
111221841,1
111221842,1
111221843,1
111221844,1
111221845,1
111221846,1
111221847,1
111221848,1
111221849,1
111221850,1
111221851,1
111221852,1
111221853,1
111221854,1
111221855,1
111221856,1
111221857,1
111221858,4
111221859,1
111221860,1
111221861,1
111221862,1
111221863,1
111221864,3
111221865,1
111221866,1
111221867,1
111221868,1
111221869,6
111221870,1
111221871,1
111221872,1
111221873,2
111221874,1
111221875,1
111221876,1
111221877,1
111221878,1
111221879,1
111221880,1
111221881,1
111221882,1
111221883,1
111221884,1
111221885,1
111221886,1
111221887,1
111221888,1
111221889,2
111221890,1
111221891,2
111221892,1
111221893,1
111221894,1
111221895,1
111221896,1
111221897,1
111221898,1
111221899,1
111221900,1
111221901,1
111221902,1
111221903,1
111221904,1
111221905,1
111221906,1
111221907,1
111221909,1
111221910,2
111221911,1
111221912,1
111221913,1
111221914,1
111221915,1
111221916,1
