cislo_licence,druh,technologie,mw
110101050,elektrický,vodní,0.007
110101051,elektrický,celkový,0.045
110101051,elektrický,vodní,0.045
110101052,elektrický,celkový,0.015
110101052,elektrický,vodní,0.015
110101053,elektrický,celkový,0.022
110101053,tepelný,celkový,0.045
110101053,elektrický,plynový a spalovací,0.022
110101053,tepelný,plynový a spalovací,0.045
110101054,elektrický,celkový,0.066
110101054,elektrický,vodní,0.066
110101056,elektrický,celkový,0.12
110101056,elektrický,vodní,0.12
110101058,elektrický,celkový,0.022
110101058,tepelný,celkový,0.045
110101058,elektrický,plynový a spalovací,0.022
110101058,tepelný,plynový a spalovací,0.045
110101062,elektrický,celkový,0.006
110101062,elektrický,vodní,0.006
110101063,elektrický,celkový,0.044
110101063,elektrický,sluneční,0.018
110101063,elektrický,vodní,0.026
110101064,elektrický,celkový,0.022
110101064,tepelný,celkový,0.044
110101064,elektrický,plynový a spalovací,0.022
110101064,tepelný,plynový a spalovací,0.044
110101066,elektrický,celkový,0.09
110101066,elektrický,vodní,0.09
110101074,elektrický,celkový,0.044
110101074,elektrický,vodní,0.044
110101076,elektrický,celkový,0.022
110101076,tepelný,celkový,0.043
110101076,elektrický,plynový a spalovací,0.022
110101076,tepelný,plynový a spalovací,0.043
110101077,elektrický,celkový,0.019
110101077,elektrický,vodní,0.019
110101106,elektrický,celkový,0.592
110101106,elektrický,vodní,0.592
110101115,elektrický,celkový,0.185
110101115,elektrický,vodní,0.185
110101116,elektrický,celkový,0.037
110101116,elektrický,vodní,0.037
110101119,elektrický,celkový,0.054
110101119,elektrický,vodní,0.054
110101121,elektrický,celkový,0.04
110101121,elektrický,vodní,0.04
110101127,elektrický,celkový,0.074
110101127,tepelný,celkový,0.153
110101127,elektrický,plynový a spalovací,0.074
110101127,tepelný,plynový a spalovací,0.153
110101128,elektrický,celkový,0.022
110101128,elektrický,vodní,0.022
110101129,elektrický,celkový,0.045
110101129,elektrický,vodní,0.045
110101136,elektrický,celkový,0.017
110101136,elektrický,sluneční,0.005
110101136,elektrický,vodní,0.012
110101140,elektrický,celkový,0.004
110101140,elektrický,vodní,0.004
110101141,elektrický,celkový,0.007
110101141,elektrický,vodní,0.007
110101151,elektrický,celkový,0.6
110101151,elektrický,vodní,0.6
110101152,elektrický,celkový,0.045
110101152,elektrický,vodní,0.045
110101153,elektrický,celkový,77.2
110101153,tepelný,celkový,280.0
110101153,elektrický,parní,77.2
110101153,tepelný,parní,280.0
110101159,elektrický,celkový,3.7
110101159,elektrický,vodní,3.7
110101166,elektrický,celkový,0.141
110101166,elektrický,vodní,0.141
110101167,elektrický,celkový,0.27
110101167,elektrický,vodní,0.27
110101173,elektrický,celkový,0.045
110101173,elektrický,vodní,0.045
110101176,elektrický,celkový,0.112
110101176,elektrický,vodní,0.112
110101193,elektrický,celkový,0.022
110101193,tepelný,celkový,0.045
110101193,elektrický,kogenerace,0.022
110101193,tepelný,kogenerace,0.045
110101198,elektrický,celkový,0.2
110101198,elektrický,vodní,0.2
110101202,elektrický,celkový,0.035
110101202,elektrický,vodní,0.035
110101211,elektrický,celkový,0.127
110101211,elektrický,větrný,0.037
110101211,elektrický,vodní,0.09
110101213,elektrický,celkový,0.043
110101213,elektrický,sluneční,0.01
110101213,elektrický,vodní,0.033
110101218,elektrický,celkový,0.105
110101218,elektrický,vodní,0.105
110101222,elektrický,celkový,0.008
110101222,elektrický,vodní,0.008
110101223,elektrický,celkový,0.009
110101223,elektrický,vodní,0.009
110101224,elektrický,celkový,0.68
110101224,elektrický,vodní,0.68
110101234,elektrický,celkový,0.022
110101234,elektrický,vodní,0.022
110101235,elektrický,celkový,0.003
110101235,elektrický,sluneční,0.003
110101237,elektrický,celkový,0.033
110101237,elektrický,vodní,0.033
110101239,elektrický,celkový,0.115
110101239,elektrický,vodní,0.115
110101243,elektrický,celkový,0.049
110101243,elektrický,vodní,0.049
110101251,elektrický,celkový,0.022
110101251,elektrický,vodní,0.022
110101252,elektrický,celkový,0.013
110101252,elektrický,vodní,0.013
110101254,elektrický,celkový,0.03
110101254,elektrický,vodní,0.03
110101257,elektrický,celkový,20.705
110101257,tepelný,celkový,180.74
110101257,elektrický,parní,19.76
110101257,tepelný,parní,180.74
110101257,elektrický,vodní,0.945
110101258,elektrický,celkový,0.009
110101258,elektrický,vodní,0.009
110101262,elektrický,celkový,0.05
110101262,elektrický,vodní,0.05
110101263,elektrický,celkový,0.225
110101263,elektrický,větrný,0.225
110101265,elektrický,celkový,0.5
110101265,tepelný,celkový,11.42
110101265,elektrický,parní,0.5
110101265,tepelný,parní,11.42
110101266,elektrický,celkový,0.13
110101266,elektrický,vodní,0.13
110101268,elektrický,celkový,0.055
110101268,elektrický,vodní,0.055
110101270,elektrický,celkový,0.03
110101270,elektrický,vodní,0.03
110101271,elektrický,celkový,0.128
110101271,tepelný,celkový,0.215
110101271,elektrický,kogenerace,0.128
110101271,tepelný,kogenerace,0.215
110101272,elektrický,celkový,0.03
110101272,elektrický,vodní,0.03
110101273,elektrický,celkový,0.051
110101273,elektrický,vodní,0.051
110101278,elektrický,celkový,0.022
110101278,elektrický,plynový a spalovací,0.022
110101278,tepelný,plynový a spalovací,0.043
110101303,elektrický,celkový,0.04
110101303,elektrický,vodní,0.04
110101304,elektrický,celkový,0.052
110101304,elektrický,vodní,0.052
110101308,elektrický,celkový,1.571
110101308,tepelný,celkový,2.03
110101308,elektrický,plynový a spalovací,1.571
110101308,tepelný,plynový a spalovací,2.03
110101312,elektrický,celkový,0.007
110101312,elektrický,vodní,0.007
110101315,elektrický,celkový,0.044
110101315,tepelný,celkový,0.09
110101315,elektrický,plynový a spalovací,0.044
110101315,tepelný,plynový a spalovací,0.09
110101316,elektrický,celkový,3.558
110101316,tepelný,celkový,4.067
110101316,elektrický,plynový a spalovací,3.558
110101316,tepelný,plynový a spalovací,4.067
110101318,elektrický,celkový,0.162
110101318,tepelný,celkový,0.243
110101318,elektrický,plynový a spalovací,0.162
110101318,tepelný,plynový a spalovací,0.243
110101320,elektrický,celkový,0.002
110101320,elektrický,vodní,0.002
110101327,elektrický,celkový,0.992
110101327,tepelný,celkový,1.446
110101327,elektrický,plynový a spalovací,0.992
110101327,tepelný,plynový a spalovací,1.446
110101329,elektrický,celkový,0.022
110101329,tepelný,celkový,0.045
110101329,elektrický,plynový a spalovací,0.022
110101329,tepelný,plynový a spalovací,0.045
110101343,elektrický,celkový,0.15
110101343,elektrický,vodní,0.15
110101349,elektrický,celkový,0.107
110101349,elektrický,vodní,0.107
110101350,elektrický,celkový,0.02
110101350,elektrický,vodní,0.02
110101352,elektrický,celkový,0.048
110101352,elektrický,vodní,0.048
110101356,elektrický,celkový,0.022
110101356,tepelný,celkový,0.043
110101356,elektrický,plynový a spalovací,0.022
110101356,tepelný,plynový a spalovací,0.043
110101357,elektrický,celkový,0.074
110101357,tepelný,celkový,0.091
110101357,elektrický,plynový a spalovací,0.044
110101357,tepelný,plynový a spalovací,0.091
110101357,elektrický,sluneční,0.03
110101358,elektrický,celkový,0.055
110101358,elektrický,sluneční,0.009
110101358,elektrický,vodní,0.046
110101359,elektrický,celkový,0.02
110101359,elektrický,vodní,0.02
110101362,elektrický,celkový,0.034
110101362,elektrický,vodní,0.034
110101364,elektrický,celkový,0.026
110101364,elektrický,vodní,0.026
110101365,elektrický,celkový,0.03
110101365,elektrický,vodní,0.03
110101366,elektrický,celkový,0.266
110101366,elektrický,sluneční,0.006
110101366,elektrický,vodní,0.26
110101370,elektrický,celkový,0.132
110101370,elektrický,vodní,0.132
110101376,elektrický,celkový,0.006
110101376,elektrický,vodní,0.006
110101383,elektrický,celkový,0.017
110101383,elektrický,vodní,0.017
110101384,elektrický,celkový,0.322
110101384,elektrický,vodní,0.322
110101385,elektrický,celkový,0.022
110101385,elektrický,sluneční,0.022
110101386,elektrický,celkový,0.055
110101386,elektrický,vodní,0.055
110101387,elektrický,celkový,0.026
110101387,elektrický,vodní,0.026
110101390,elektrický,celkový,0.012
110101390,elektrický,sluneční,0.009
110101390,elektrický,vodní,0.003
110101401,elektrický,celkový,0.022
110101401,tepelný,celkový,0.043
110101401,elektrický,plynový a spalovací,0.022
110101401,tepelný,plynový a spalovací,0.043
110101403,elektrický,celkový,0.03
110101403,elektrický,vodní,0.03
110101404,elektrický,celkový,0.1
110101404,elektrický,vodní,0.1
110101405,elektrický,celkový,0.06
110101405,elektrický,vodní,0.06
110101409,elektrický,celkový,0.072
110101409,elektrický,sluneční,0.019
110101409,elektrický,vodní,0.053
110101415,elektrický,celkový,1.2
110101415,tepelný,celkový,1.864
110101415,elektrický,plynový a spalovací,1.2
110101415,tepelný,plynový a spalovací,1.864
110101416,elektrický,celkový,0.006
110101416,elektrický,vodní,0.006
110101420,elektrický,celkový,0.3
110101420,elektrický,vodní,0.3
110101428,elektrický,celkový,0.04
110101428,elektrický,vodní,0.04
110101430,elektrický,celkový,0.117
110101430,elektrický,sluneční,0.032
110101430,elektrický,vodní,0.085
110101431,elektrický,celkový,0.028
110101431,elektrický,vodní,0.028
110101432,elektrický,celkový,0.022
110101432,elektrický,vodní,0.022
110101434,elektrický,celkový,0.151
110101434,elektrický,vodní,0.151
110101445,elektrický,celkový,0.018
110101445,elektrický,vodní,0.018
110101446,elektrický,celkový,0.04
110101446,elektrický,vodní,0.04
110101448,elektrický,celkový,0.03
110101448,elektrický,vodní,0.03
110101449,elektrický,celkový,0.45
110101449,elektrický,vodní,0.45
110101450,elektrický,celkový,0.4
110101450,elektrický,vodní,0.4
110101453,elektrický,celkový,0.5
110101453,elektrický,vodní,0.5
110101457,elektrický,celkový,0.075
110101457,elektrický,vodní,0.075
110101458,elektrický,celkový,0.2
110101458,elektrický,vodní,0.2
110101459,elektrický,celkový,0.045
110101459,elektrický,vodní,0.045
110101460,elektrický,celkový,0.022
110101460,tepelný,celkový,0.043
110101460,elektrický,plynový a spalovací,0.022
110101460,tepelný,plynový a spalovací,0.043
110101464,elektrický,celkový,0.31
110101464,elektrický,vodní,0.31
110101465,elektrický,celkový,0.128
110101465,elektrický,vodní,0.128
110101466,elektrický,celkový,0.01
110101466,elektrický,vodní,0.01
110101468,elektrický,celkový,1.556
110101468,elektrický,vodní,1.556
110101469,elektrický,celkový,0.43
110101469,elektrický,vodní,0.43
110101475,elektrický,celkový,0.022
110101475,tepelný,celkový,0.043
110101475,elektrický,plynový a spalovací,0.022
110101475,tepelný,plynový a spalovací,0.043
110101481,elektrický,celkový,0.03
110101481,elektrický,vodní,0.03
110101483,elektrický,celkový,0.112
110101483,elektrický,sluneční,0.019
110101483,elektrický,vodní,0.093
110101487,elektrický,celkový,0.17
110101487,elektrický,vodní,0.17
110101488,elektrický,celkový,0.015
110101488,elektrický,sluneční,0.005
110101488,elektrický,vodní,0.01
110101492,elektrický,celkový,0.05
110101492,elektrický,vodní,0.05
110101494,elektrický,celkový,0.022
110101494,elektrický,vodní,0.022
110101495,elektrický,celkový,0.06
110101495,elektrický,vodní,0.06
110101500,elektrický,celkový,0.15
110101500,elektrický,sluneční,0.03
110101500,elektrický,vodní,0.12
110101501,elektrický,celkový,0.05
110101501,elektrický,vodní,0.05
110101504,elektrický,celkový,0.045
110101504,elektrický,vodní,0.045
110101506,elektrický,celkový,0.014
110101506,elektrický,vodní,0.014
110101507,elektrický,celkový,0.13
110101507,elektrický,vodní,0.13
110101510,elektrický,celkový,0.062
110101510,elektrický,vodní,0.062
110101511,elektrický,celkový,0.07
110101511,elektrický,vodní,0.07
110101512,elektrický,celkový,0.11
110101512,elektrický,vodní,0.11
110101516,elektrický,celkový,0.525
110101516,elektrický,vodní,0.525
110101517,elektrický,celkový,0.03
110101517,elektrický,vodní,0.03
110101522,elektrický,celkový,7.001
110101522,elektrický,vodní,7.001
110101525,elektrický,celkový,19.55
110101525,tepelný,celkový,149.681
110101525,elektrický,parní,19.55
110101525,tepelný,parní,149.681
110101530,elektrický,celkový,2.13
110101530,tepelný,celkový,18.106
110101530,elektrický,parní,0.132
110101530,tepelný,parní,15.642
110101530,elektrický,plynový a spalovací,1.998
110101530,tepelný,plynový a spalovací,2.464
110101534,elektrický,celkový,0.074
110101534,elektrický,sluneční,0.074
110101536,elektrický,celkový,0.07
110101536,elektrický,vodní,0.07
110101545,elektrický,celkový,0.045
110101545,elektrický,vodní,0.045
110101548,elektrický,celkový,0.086
110101548,elektrický,vodní,0.086
110101551,elektrický,celkový,0.015
110101551,elektrický,vodní,0.015
110101557,elektrický,celkový,0.022
110101557,tepelný,celkový,0.046
110101557,elektrický,plynový a spalovací,0.022
110101557,tepelný,plynový a spalovací,0.046
110101558,elektrický,celkový,0.024
110101558,elektrický,vodní,0.024
110101559,elektrický,celkový,0.27
110101559,elektrický,vodní,0.27
110101561,elektrický,celkový,6.024
110101561,tepelný,celkový,0.362
110101561,elektrický,kogenerace,1.847
110101561,elektrický,plynový a spalovací,0.251
110101561,tepelný,plynový a spalovací,0.362
110101561,elektrický,vodní,3.926
110101562,elektrický,celkový,0.1
110101562,elektrický,vodní,0.1
110101563,elektrický,celkový,0.007
110101563,elektrický,vodní,0.007
110101565,elektrický,celkový,1.536
110101565,tepelný,celkový,2.012
110101565,elektrický,plynový a spalovací,1.536
110101565,tepelný,plynový a spalovací,2.012
110101568,elektrický,celkový,0.022
110101568,tepelný,celkový,0.045
110101568,elektrický,plynový a spalovací,0.022
110101568,tepelný,plynový a spalovací,0.045
110101570,elektrický,celkový,0.04
110101570,elektrický,vodní,0.04
110101572,elektrický,celkový,0.08
110101572,tepelný,celkový,0.144
110101572,elektrický,plynový a spalovací,0.08
110101572,tepelný,plynový a spalovací,0.144
